NO_INPUT,349.2,-5,498,404
NO_INPUT,344.2,-2,498,396
NO_INPUT,342.2,1,498,388
NO_INPUT,343.2,4,498,380
NO_INPUT,347.2,7,498,372
NO_INPUT,354.2,10,498,364
NO_INPUT,364.2,13,498,356
NO_INPUT,377.2,16,498,348
NO_INPUT,393.2,19,498,340
NO_INPUT,412.2,22,498,332
NO_INPUT,434.2,25,498,324
NO_INPUT,459.2,28,498,316
NO_INPUT,487.2,31,498,308
NO_INPUT,518.2,34,498,300
SPACE,552.2,-20,498,292
NO_INPUT,532.2,-17,498,284
NO_INPUT,515.2,-14,498,276
NO_INPUT,501.20000000000005,-11,498,268
NO_INPUT,490.20000000000005,-8,498,260
NO_INPUT,482.20000000000005,-5,498,252
NO_INPUT,477.20000000000005,-2,498,244
NO_INPUT,475.20000000000005,1,498,236
NO_INPUT,476.20000000000005,4,498,228
NO_INPUT,480.20000000000005,7,498,220
NO_INPUT,487.20000000000005,10,498,212
NO_INPUT,497.20000000000005,13,498,204
NO_INPUT,510.20000000000005,16,498,196
NO_INPUT,526.2,19,498,188
SPACE,545.2,-20,498,180
NO_INPUT,525.2,-17,498,172
NO_INPUT,508.20000000000005,-14,498,164
NO_INPUT,494.20000000000005,-11,498,156
NO_INPUT,483.20000000000005,-8,498,148
NO_INPUT,475.20000000000005,-5,498,140
NO_INPUT,470.20000000000005,-2,498,132
NO_INPUT,468.20000000000005,1,307,612
NO_INPUT,469.20000000000005,4,307,604
NO_INPUT,473.20000000000005,7,307,596
NO_INPUT,480.20000000000005,10,307,588
NO_INPUT,490.20000000000005,13,307,580
NO_INPUT,503.20000000000005,16,307,572
SPACE,519.2,-20,307,564
NO_INPUT,499.20000000000005,-17,307,556
NO_INPUT,482.20000000000005,-14,307,548
NO_INPUT,468.20000000000005,-11,307,540
NO_INPUT,457.20000000000005,-8,307,532
NO_INPUT,449.20000000000005,-5,307,524
NO_INPUT,444.20000000000005,-2,307,516
NO_INPUT,442.20000000000005,1,307,508
NO_INPUT,443.20000000000005,4,307,500
NO_INPUT,447.20000000000005,7,307,492
NO_INPUT,454.20000000000005,10,307,484
NO_INPUT,464.20000000000005,13,307,476
NO_INPUT,477.20000000000005,16,307,468
NO_INPUT,493.20000000000005,19,307,460
SPACE,512.2,-20,307,452
NO_INPUT,492.20000000000005,-17,307,444
NO_INPUT,475.20000000000005,-14,307,436
NO_INPUT,461.20000000000005,-11,307,428
NO_INPUT,450.20000000000005,-8,307,420
NO_INPUT,442.20000000000005,-5,307,412
NO_INPUT,437.20000000000005,-2,307,404
NO_INPUT,435.20000000000005,1,307,396
NO_INPUT,436.20000000000005,4,307,388
SPACE,440.20000000000005,-20,307,380
NO_INPUT,420.20000000000005,-17,307,372
NO_INPUT,403.20000000000005,-14,307,364
NO_INPUT,389.20000000000005,-11,307,356
NO_INPUT,378.20000000000005,-8,307,348
NO_INPUT,370.20000000000005,-5,307,340
NO_INPUT,365.20000000000005,-2,307,332
NO_INPUT,363.20000000000005,1,307,324
NO_INPUT,364.20000000000005,4,307,316
NO_INPUT,368.20000000000005,7,307,308
NO_INPUT,375.20000000000005,10,307,300
SPACE,385.20000000000005,-20,307,292
NO_INPUT,365.20000000000005,-17,307,284
NO_INPUT,348.20000000000005,-14,307,276
NO_INPUT,334.20000000000005,-11,307,268
NO_INPUT,323.20000000000005,-8,307,260
NO_INPUT,315.20000000000005,-5,307,252
NO_INPUT,310.20000000000005,-2,307,244
NO_INPUT,308.20000000000005,1,307,236
NO_INPUT,309.20000000000005,4,307,228
NO_INPUT,313.20000000000005,7,307,220
NO_INPUT,320.20000000000005,10,307,212
SPACE,330.20000000000005,-20,307,204
NO_INPUT,310.20000000000005,-17,307,196
